"model_id","reference_date","wis","ae_median","interval_coverage_50","interval_coverage_95","n"
"CMU-TimeSeries",2025-07-05,0.00101331958717204,0.00163878764309081,0.355,0.89,200
"CMU-TimeSeries",2025-06-28,0.000785889721088191,0.00130705570063683,0.39,0.92,200
"CMU-TimeSeries",2025-07-12,0.00130853779434806,0.00210664624785519,0.355,0.885,200
"CMU-TimeSeries",2025-07-19,0.00162172873585098,0.00271163168507525,0.14,0.86,200
"CMU-TimeSeries",2025-08-02,0.00188324889489484,0.00323176519157988,0.37,0.915,200
"CMU-TimeSeries",2025-07-26,0.00197624750588791,0.00318932070917004,0.185,0.835,200
"CMU-TimeSeries",2025-08-09,0.00176318008896914,0.00303036604387813,0.525,0.95,200
"CMU-TimeSeries",2025-08-16,0.00167467992825186,0.00272803206515355,0.5,0.925,200
"CMU-TimeSeries",2025-08-23,0.00195055768719394,0.00305162398771835,0.56,0.92,200
"CMU-TimeSeries",2025-08-30,0.00276151219682635,0.00415744430113683,0.495,0.825,200
"CMU-TimeSeries",2025-09-06,0.0044546637577034,0.00627773819390361,0.425,0.715,200
"CMU-TimeSeries",2025-09-13,0.00403686587845697,0.00590469583580964,0.22,0.57,200
"CMU-TimeSeries",2025-09-20,0.00253512725799647,0.003826557529256,0.205,0.74,200
"CMU-TimeSeries",2025-09-27,0.00167823974690857,0.00245141017286057,0.275510204081633,0.780612244897959,196
"CMU-TimeSeries",2025-11-22,0.000777584834433779,0.00126700928248894,0.494791666666667,0.958333333333333,192
"CMU-TimeSeries",2025-11-29,0.00111318879947817,0.00188000164912493,0.474489795918367,0.959183673469388,196
"CMU-TimeSeries",2025-12-06,0.00155262651975,0.00252465481171052,0.341836734693878,0.923469387755102,196
"CMU-TimeSeries",2025-12-13,0.00217090525068516,0.00339957680646301,0.255102040816327,0.801020408163265,196
"CMU-TimeSeries",2025-12-20,0.00271667318575249,0.00402059721781152,0.178571428571429,0.724489795918367,196
"CMU-TimeSeries",2025-12-27,0.00270643720152888,0.00402542537457849,0.362244897959184,0.806122448979592,196
